KBS2,2011_06_22,21,55,2011_06_22,23,05,로맨스타운,20098,드라마
KBS2,2011_06_23,21,55,2011_06_23,23,05,로맨스타운,20098,드라마
KBS2,2011_06_20,18,05,2011_06_20,19,00,리빙쇼당신의여섯시,20030,시사교양
KBS2,2011_06_21,18,05,2011_06_21,19,00,리빙쇼당신의여섯시,20030,시사교양
KBS2,2011_06_22,18,05,2011_06_22,19,00,리빙쇼당신의여섯시,20030,시사교양
KBS2,2011_06_23,18,05,2011_06_23,19,00,리빙쇼당신의여섯시,20030,시사교양
KBS2,2011_06_22,16,30,2011_06_22,17,00,무무와푸푸,20090,드라마
KBS2,2011_06_20,16,30,2011_06_20,17,00,부루와숲속친구들,20099,드라마
KBS2,2011_06_22,20,50,2011_06_22,21,50,비타민,20034,오락
KBS2,2011_06_23,16,30,2011_06_23,17,00,쁘띠쁘띠뮤즈,20035,드라마
KBS2,2011_06_19,19,55,2011_06_19,21,05,사랑을믿어요,20036,드라마
KBS2,2011_06_20,17,00,2011_06_20,17,30,사랑의가족,20039,시사교양
KBS2,2011_06_21,17,00,2011_06_21,17,30,사랑의가족,20039,시사교양
KBS2,2011_06_22,17,00,2011_06_22,17,30,사랑의가족,20039,시사교양
KBS2,2011_06_23,17,00,2011_06_23,17,30,사랑의가족,20039,시사교양
KBS2,2011_06_20,20,20,2011_06_20,20,50,세계는지금,10065,시사교양
KBS2,2011_06_21,20,20,2011_06_21,20,50,세계는지금,10065,시사교양
KBS2,2011_06_22,20,20,2011_06_22,20,50,세계는지금,10065,시사교양
KBS2,2011_06_23,20,20,2011_06_23,20,50,세계는지금,10065,시사교양
KBS2,2011_06_20,19,00,2011_06_20,20,20,생생정보통,20046,시사교양
KBS2,2011_06_21,19,00,2011_06_21,20,20,생생정보통,20046,시사교양
KBS2,2011_06_22,19,00,2011_06_22,20,20,생생정보통,20046,시사교양
KBS2,2011_06_23,19,00,2011_06_23,20,20,생생정보통,20046,시사교양
KBS2,2011_06_20,9,00,2011_06_20,9,20,생활의발견오감도,20100,시사교양
KBS2,2011_06_21,9,00,2011_06_21,9,20,생활의발견오감도,20100,시사교양
KBS2,2011_06_22,9,00,2011_06_22,9,20,생활의발견오감도,20100,시사교양
KBS2,2011_06_23,9,00,2011_06_23,9,20,생활의발견오감도,20100,시사교양
KBS2,2011_06_21,24,25,2011_06_21,24,35,스포츠하이라이트,20055,스포츠
KBS2,2011_06_22,24,25,2011_06_22,24,35,스포츠하이라이트,20055,스포츠
KBS2,2011_06_23,24,05,2011_06_23,24,25,스포츠하이라이트,20055,스포츠
KBS2,2011_06_21,23,15,2011_06_22,24,25,승승장구,20018,오락
KBS2,2011_06_19,6,00,2011_06_19,7,00,언제나청춘,20056,시사교양
KBS2,2011_06_20,10,00,2011_06_20,11,00,여유만만,20058,오락
KBS2,2011_06_21,10,00,2011_06_21,11,00,여유만만,20058,오락
KBS2,2011_06_22,10,00,2011_06_22,11,00,여유만만,20058,오락
KBS2,2011_06_23,10,00,2011_06_23,11,00,여유만만,20058,오락
KBS2,2011_06_19,7,40,2011_06_19,8,10,영상앨범산,20060,시사교양
KBS2,2011_06_23,13,40,2011_06_23,14,10,영상앨범산,20060,시사교양
KBS2,2011_06_20,1,15,2011_06_20,6,00,영화가좋다,20061,오락
KBS2,2011_06_22,15,35,2011_06_22,16,00,오토마을붕붕친구들,20101,드라마
KBS2,2011_06_23,15,35,2011_06_23,16,00,오토마을붕붕친구들,20101,드라마
KBS2,2011_06_23,12,00,2011_06_23,12,35,우리집여자들,10119,드라마
KBS2,2011_06_23,12,35,2011_06_23,13,05,우리집여자들,10119,드라마
KBS2,2011_06_23,13,05,2011_06_23,13,40,우리집여자들,10119,드라마
KBS2,2011_06_20,20,50,2011_06_20,21,50,위기탈출넘버원,20067,오락
KBS2,2011_06_21,12,00,2011_06_21,13,20,인간극장,10080,시사교양
KBS2,2011_06_21,13,20,2011_06_21,14,10,인간극장,10080,시사교양
KBS2,2011_06_20,11,00,2011_06_20,11,20,지구촌뉴스,20070,시사교양
KBS2,2011_06_21,11,00,2011_06_21,11,20,지구촌뉴스,20070,시사교양
KBS2,2011_06_22,11,00,2011_06_22,11,20,지구촌뉴스,20070,시사교양
KBS2,2011_06_23,11,00,2011_06_23,11,20,지구촌뉴스,20070,시사교양
KBS2,2011_06_22,23,05,2011_06_23,24,05,추적60분,20073,시사교양
