SBS,2011_06_29,13,30,2011_06_29,14,30,궁금한이야기Y,40014,시사교양
SBS,2011_07_01,20,50,2011_07_01,21,55,궁금한이야기Y,40014,시사교양
SBS,2011_07_02,23,0,2011_07_03,24,0,그것이알고싶다,40006,시사교양
SBS,2011_06_28,20,50,2011_06_28,21,55,기자가만나는세상현장21,40081,시사교양
SBS,2011_06_26,24,0,2011_06_26,1,30,기적의오디션,40096,오락
SBS,2011_07_01,23,5,2011_07_02,24,15,기적의오디션,40096,오락
SBS,2011_06_26,10,45,2011_06_26,12,0,김연아의키스앤크라이,40087,오락
SBS,2011_06_29,16,0,2011_06_29,16,30,꾸러기탐구생활,40009,시사교양
SBS,2011_06_30,16,30,2011_06_30,17,0,꾸러기탐구생활,40009,시사교양
SBS,2011_06_27,17,30,2011_06_27,17,35,날씨와생활,40010,시사교양
SBS,2011_06_28,17,30,2011_06_28,17,35,날씨와생활,40010,시사교양
SBS,2011_06_30,17,30,2011_06_30,17,35,날씨와생활,40010,시사교양
SBS,2011_07_01,17,30,2011_07_01,17,35,날씨와생활,40010,시사교양
SBS,2011_06_27,21,55,2011_06_27,23,5,내게거짓말을해봐,40088,드라마
SBS,2011_06_28,21,55,2011_06_28,23,5,내게거짓말을해봐,40088,드라마
SBS,2011_07_02,14,45,2011_07_02,15,50,내게거짓말을해봐,40088,드라마
SBS,2011_07_02,15,50,2011_07_02,16,55,내게거짓말을해봐,40088,드라마
SBS,2011_06_27,16,30,2011_06_27,17,0,내마음의크레파스,40027,시사교양
SBS,2011_06_28,16,30,2011_06_28,17,0,내마음의크레파스,40027,시사교양
SBS,2011_06_29,18,30,2011_06_29,19,20,내마음의크레파스,40027,시사교양
SBS,2011_06_26,20,40,2011_06_26,21,50,내사랑내곁에,40089,드라마
SBS,2011_07_02,20,40,2011_07_02,21,50,내사랑내곁에,40089,드라마
SBS,2011_06_27,16,0,2011_06_27,16,30,내친구해치,40085,드라마
SBS,2011_06_28,16,0,2011_06_28,16,30,내친구해치,40085,드라마
SBS,2011_06_27,14,10,2011_06_27,15,10,네트워크현장고향이보인다,40011,시사교양
SBS,2011_06_28,14,10,2011_06_28,15,10,네트워크현장고향이보인다,40011,시사교양
SBS,2011_07_02,18,20,2011_07_02,20,0,놀라운대회스타킹,40012,오락
SBS,2011_06_29,14,40,2011_06_29,15,30,농비어천가,40013,시사교양
SBS,2011_07_01,18,30,2011_07_01,19,20,농비어천가,40013,시사교양
SBS,2011_06_27,24,0,2011_06_27,24,50,달고나,40090,오락
SBS,2011_07_01,21,55,2011_07_01,23,5,달고나,40090,오락
SBS,2011_06_27,19,20,2011_06_27,20,0,당신이잠든사이,40091,드라마
SBS,2011_06_28,19,20,2011_06_28,20,0,당신이잠든사이,40091,드라마
SBS,2011_06_29,19,20,2011_06_29,20,0,당신이잠든사이,40091,드라마
SBS,2011_06_30,19,20,2011_06_30,20,0,당신이잠든사이,40091,드라마
SBS,2011_07_01,19,20,2011_07_01,20,0,당신이잠든사이,40091,드라마
SBS,2011_06_26,8,10,2011_06_26,9,30,도전1000곡,40015,오락
SBS,2011_06_26,12,10,2011_06_26,13,10,런닝맨,40016,오락
SBS,2011_06_30,16,0,2011_06_30,16,30,마법의별매지네이션,40018,드라마
SBS,2011_06_28,12,30,2011_06_28,13,30,문화가중계,40075,시사교양
SBS,2011_07_01,16,30,2011_07_01,17,0,물은생명이다,40020,시사교양
SBS,2011_06_30,18,30,2011_06_30,19,20,미소코리아,40021,시사교양
SBS,2011_07_01,15,10,2011_07_01,16,0,미소코리아,40021,시사교양
SBS,2011_06_27,8,40,2011_06_27,9,20,미쓰아줌마,40092,드라마
SBS,2011_06_28,8,40,2011_06_28,9,20,미쓰아줌마,40092,드라마
SBS,2011_06_29,8,40,2011_06_29,9,20,미쓰아줌마,40092,드라마
SBS,2011_06_30,8,40,2011_06_30,9,20,미쓰아줌마,40092,드라마
SBS,2011_07_01,8,40,2011_07_01,9,20,미쓰아줌마,40092,드라마
SBS,2011_06_27,9,20,2011_06_27,10,40,좋은아침,40023,시사교양
SBS,2011_06_28,9,20,2011_06_28,10,40,좋은아침,40023,시사교양
SBS,2011_06_29,9,20,2011_06_29,10,40,좋은아침,40023,시사교양
SBS,2011_06_30,9,20,2011_06_30,10,40,좋은아침,40023,시사교양
SBS,2011_07_01,9,20,2011_07_01,10,40,좋은아침,40023,시사교양
SBS,2011_06_27,17,35,2011_06_27,18,30,생방송투데이,40024,시사교양
SBS,2011_06_28,17,35,2011_06_28,18,30,생방송투데이,40024,시사교양
SBS,2011_06_30,17,35,2011_06_30,18,30,생방송투데이,40024,시사교양
SBS,2011_07_01,17,35,2011_07_01,18,30,생방송투데이,40024,시사교양
SBS,2011_06_27,20,50,2011_06_27,21,55,생활의달인,40025,시사교양
SBS,2011_07_02,8,45,2011_07_02,9,45,생활의달인,40025,시사교양
SBS,2011_06_27,18,30,2011_06_27,19,20,세상에서가장아름다운여행,40028,시사교양
SBS,2011_06_30,20,50,2011_06_30,21,55,순간포착세상에이런일이,40029,오락
SBS,2011_07_01,14,10,2011_07_01,15,10,순간포착세상에이런일이,40029,오락
SBS,2011_06_30,23,15,2011_07_01,24,45,스타부부쇼자기야,40031,오락
SBS,2011_07_02,17,5,2011_07_02,18,20,스타주니어쇼붕어빵,40032,오락
SBS,2011_06_26,13,10,2011_06_26,14,30,시티헌터,40093,드라마
SBS,2011_06_26,14,30,2011_06_26,15,50,시티헌터,40093,드라마
SBS,2011_06_29,21,55,2011_06_29,23,15,시티헌터,40093,드라마
SBS,2011_06_30,21,55,2011_06_30,23,15,시티헌터,40093,드라마
SBS,2011_06_26,21,50,2011_06_26,23,0,신기생뎐,40035,드라마
SBS,2011_07_02,13,25,2011_07_02,14,45,신기생뎐,40035,드라마
SBS,2011_07_02,21,50,2011_07_02,23,0,신기생뎐,40035,드라마
SBS,2011_07_01,12,30,2011_07_01,13,30,열린TV시청자세상,40037,시사교양
SBS,2011_06_27,15,10,2011_06_27,16,0,우리아이가달라졌어요,40038,시사교양
SBS,2011_06_28,18,30,2011_06_28,19,20,우리아이가달라졌어요,40038,시사교양
SBS,2011_06_26,17,20,2011_06_26,20,0,일요일이좋다,40016,오락
SBS,2011_06_26,7,10,2011_06_26,8,10,일요특선다큐멘터리,40041,시사교양
SBS,2011_07_02,9,45,2011_07_02,11,0,잘먹고잘사는법,40042,시사교양
SBS,2011_06_30,13,30,2011_06_30,14,0,잘먹고잘사는법,40042,시사교양
SBS,2011_07_02,11,0,2011_07_02,12,0,접속무비월드,40045,오락
SBS,2011_06_27,13,30,2011_06_27,14,0,접속무비월드,40045,오락
SBS,2011_06_28,13,30,2011_06_28,14,0,접속무비월드,40045,오락
SBS,2011_06_29,12,30,2011_06_29,13,30,중소기업대한민국의힘,40048,시사교양
SBS,2011_06_29,15,30,2011_06_29,16,0,쥬블스,40095,드라마
SBS,2011_06_29,23,15,2011_06_30,24,25,짝,40079,오락
SBS,2011_06_27,6,0,2011_06_27,6,30,출발모닝와이드,40050,시사교양
SBS,2011_06_27,6,30,2011_06_27,7,40,출발모닝와이드,40050,시사교양
SBS,2011_06_27,7,40,2011_06_27,8,40,출발모닝와이드,40050,시사교양
SBS,2011_06_28,6,0,2011_06_28,6,30,출발모닝와이드,40050,시사교양
SBS,2011_06_28,6,30,2011_06_28,7,40,출발모닝와이드,40050,시사교양
SBS,2011_06_28,7,40,2011_06_28,8,40,출발모닝와이드,40050,시사교양
SBS,2011_06_29,6,0,2011_06_29,6,30,출발모닝와이드,40050,시사교양
SBS,2011_06_29,6,30,2011_06_29,7,40,출발모닝와이드,40050,시사교양
SBS,2011_06_29,7,40,2011_06_29,8,40,출발모닝와이드,40050,시사교양
SBS,2011_06_30,6,0,2011_06_30,6,30,출발모닝와이드,40050,시사교양
SBS,2011_06_30,6,30,2011_06_30,7,40,출발모닝와이드,40050,시사교양
SBS,2011_06_30,7,40,2011_06_30,8,40,출발모닝와이드,40050,시사교양
SBS,2011_07_01,6,0,2011_07_01,6,30,출발모닝와이드,40050,시사교양
SBS,2011_07_01,6,30,2011_07_01,7,40,출발모닝와이드,40050,시사교양
SBS,2011_07_01,7,40,2011_07_01,8,40,출발모닝와이드,40050,시사교양
SBS,2011_07_02,6,0,2011_07_02,6,30,토요특집출발모닝와이드,40050,시사교양
SBS,2011_07_02,6,30,2011_07_02,7,40,토요특집출발모닝와이드,40050,시사교양
SBS,2011_07_02,7,40,2011_07_02,8,45,토요특집출발모닝와이드,40050,시사교양
SBS,2011_06_29,17,0,2011_06_29,18,30,"특별생방송지상파디지털방송,새로운미래를열다",40000,시사교양
SBS,2011_07_01,13,30,2011_07_01,14,0,풋볼매거진골,40083,스포츠
SBS,2011_06_28,15,10,2011_06_28,16,0,프로야구중계석,40084,스포츠
SBS,2011_06_30,14,10,2011_06_30,16,0,한나라당대표최고위원경선토론(수화방송),40000,시사교양
SBS,2011_06_29,20,50,2011_06_29,21,55,한밤의TV연예,40055,오락
